url,title,price,lat,lon,Балкон,Балкон остеклён,Безопасность,Бывшее общежитие,Возможен обмен,Высота потолков,Год постройки,Город,Дверь,Жилой комплекс,Интернет,Квартира меблирована,Парковка,Площадь,Пол,Санузел,Состояние квартиры,Телефон,Тип дома,Этаж
https://krisha.kz/a/show/1012108214,"2-комнатная квартира · 50 м² · 3/9 этаж, Просп. Шакарима Кудайбердиулы 32",25899999,51.157341999224,71.49535,,,,нет,Нет,2.7 м,2010,"Астана, Алматы р-н",,Аль-Фараби,,,,50 м²,,,,,кирпичный,3 из 9
https://krisha.kz/a/show/1008370585,"3-комнатная квартира · 115 м² · 4/8 этаж, Кунаева 14/2",73000000,51.129258233622,71.436489504789,,,,нет,Нет,3 м,2009,"Астана, Есильский р-н",,Нурсая,проводной,полностью,паркинг,115 м²,,2 с/у и более,"не новый, но аккуратный ремонт",,монолитный,4 из 8
https://krisha.kz/a/show/1012946896,"1-комнатная квартира · 40.5 м² · 4/9 этаж, Шолпан Иманбаевой 2",25000000,51.160304980712,71.436429060995,,,,нет,Нет,2.7 м,2011,"Астана, р-н Байконур",,Байконыс,,,паркинг,40.5 м²,,,,,кирпичный,4 из 9
https://krisha.kz/a/show/1012108214,"2-комнатная квартира · 50 м² · 3/9 этаж, Просп. Шакарима Кудайбердиулы 32",25899999,51.157341999224,71.49535,,,,нет,Нет,2.7 м,2010,"Астана, Алматы р-н",,Аль-Фараби,,,,50 м²,,,,,кирпичный,3 из 9
https://krisha.kz/a/show/1008370585,"3-комнатная квартира · 115 м² · 4/8 этаж, Кунаева 14/2",73000000,51.129258233622,71.436489504789,,,,нет,Нет,3 м,2009,"Астана, Есильский р-н",,Нурсая,проводной,полностью,паркинг,115 м²,,2 с/у и более,"не новый, но аккуратный ремонт",,монолитный,4 из 8
https://krisha.kz/a/show/1012318751,"3-комнатная квартира · 110 м² · 12/22 этаж, ул. Достык 1А",167000000,51.128375999224,71.418625,,,,нет,Нет,3 м,2019,"Астана, Есильский р-н",,Ray Residence,,,,110 м²,,,,,монолитный,12 из 22
https://krisha.kz/a/show/1011101105,"2-комнатная квартира · 38.5 м² · 3/9 этаж, Е-15 13/2",32000000,51.126291,71.377231,,да,,нет,Нет,3 м,2025,"Астана, Нура р-н",,BAIMURA 2,,полностью,паркинг,38.5 м²,,,свежий ремонт,,кирпичный,3 из 9
https://krisha.kz/a/show/1010993700,"1-комнатная квартира · 35 м² · 7/13 этаж, Тлендиева 44а",16000000,51.196446866185,71.323687192707,,да,,нет,Нет,2.8 м,2021,"Астана, Сарыарка р-н",металлическая,Жети Жол,,частично,рядом охраняемая стоянка,"35 м², Площадь кухни — 11.88 м²",,совмещенный,"не новый, но аккуратный ремонт",нет,кирпичный,7 из 13
https://krisha.kz/a/show/1010822482,"4-комнатная квартира · 137 м² · 13/16 этаж, Акмешит",137000000,51.111798368723,71.421672763587,балкон,,,нет,Да,3 м,2023,"Астана, Есильский р-н",металлическая,Argento,проводной,полностью,паркинг,"137 м², Площадь кухни — 15 м²",ламинат,2 с/у и более,,отдельный,монолитный,13 из 16
https://krisha.kz/a/show/1012946769,"2-комнатная квартира · 46 м² · 5/5 этаж, жубанова 3/1",20000000,51.157512,71.455546,,,,нет,Нет,2.7 м,1964,"Астана, р-н Байконур",,,,,,"46 м², Площадь кухни — 6 м²",,,,,панельный,5 из 5
https://krisha.kz/a/show/1012946696,"2-комнатная квартира · 42 м² · 4/9 этаж, Шафика Чокина 4",28000000,51.120509870163,71.375572320703,,,,нет,Нет,3 м,2026,"Астана, Нура р-н",,TULGA,,,паркинг,42 м²,,,,,кирпичный,4 из 9
https://krisha.kz/a/show/1012946759,"1-комнатная квартира · 46.3 м² · 7/9 этаж, Шамши Калдаяков 51",25465000,51.109547808703,71.522133215179,,,,нет,Нет,2.8 м,2026,"Астана, Сарайшык р-н",,Classic,,,паркинг,46.3 м²,,,,,кирпичный,7 из 9
https://krisha.kz/a/show/1007030032,"2-комнатная квартира · 51.01 м² · 8/9 этаж, Е-899 3",43000000,51.134387015427,71.386815497076,лоджия,да,"видеонаблюдение, видеодомофон",нет,Нет,3 м,2026,"Астана, Нура р-н",металлическая,GreenLine. Aurora,оптика,,паркинг,51.01 м²,,совмещенный,черновая отделка,есть возможность подключения,монолитный,8 из 9
https://krisha.kz/a/show/1012946671,"3-комнатная квартира · 72.5 м² · 8/12 этаж, Коргалжынское шоссе 25/2",36600000,51.146991941702,71.366909731125,лоджия,да,"домофон, видеонаблюдение",нет,Нет,2.7 м,2016,"Астана, Нура р-н",бронированная,Саржайлау,,полностью,,72.5 м²,,,свежий ремонт,,монолитный,8 из 12
https://krisha.kz/a/show/1012742959,"2-комнатная квартира · 48 м² · 4/14 этаж, Нургиса Тлендиева",27000000,51.191857849284,71.334268401108,,да,"охрана, домофон, видеонаблюдение",нет,Нет,2.7 м,2023,"Астана, Сарыарка р-н",бронированная,Кутты Мекен,,,,48 м²,паркет,совмещенный,,,монолитный,4 из 14
https://krisha.kz/a/show/1012946539,"3-комнатная квартира · 58.5 м² · 4/5 этаж, Абая 3",25500000,51.166035,71.403309,,,,нет,Нет,,1990,Астана,,,,,,58.5 м²,,,,,кирпичный,4 из 5
https://krisha.kz/a/show/1012710102,"1-комнатная квартира · 31.8 м² · 7/9 этаж, Ахмет Байтурсынулы 39/3",20500000,51.121003577197,71.502519709986,,,,нет,Нет,2.7 м,2021,"Астана, Алматы р-н",,Сатурн,,,паркинг,31.8 м²,,,,,кирпичный,7 из 9
https://krisha.kz/a/show/1009096817,"3-комнатная квартира · 65 м² · 2/10 этаж, Бокейхана 25А — Мангилик Ел",44800000,51.08654,71.428633,,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",нет,Нет,3 м,2020,"Астана, Есильский р-н",,Apple City,,,паркинг,"65 м², Площадь кухни — 14 м²",,совмещенный,,,монолитный,2 из 10
https://krisha.kz/a/show/1011643253,"2-комнатная квартира · 46 м² · 19/20 этаж, Сыганак 32",31500000,51.12731758531,71.394153901551,лоджия,,"домофон, видеонаблюдение",нет,Нет,2.7 м,2023,"Астана, Нура р-н",металлическая,Syganak,оптика,полностью,паркинг,46 м²,ламинат,совмещенный,свежий ремонт,есть возможность подключения,монолитный,19 из 20
https://krisha.kz/a/show/1009307964,"2-комнатная квартира · 71 м² · 11/12 этаж, Байтурсунова 61 — Баитусунова",36000000,51.115549,71.534445,несколько балконов или лоджий,,,нет,Нет,2.7 м,2026,"Астана, Сарайшык р-н",,Tasty,,,паркинг,"71 м², Площадь кухни — 12 м²",,совмещенный,,,кирпичный,11 из 12
https://krisha.kz/a/show/1003433163,"2-комнатная квартира · 59 м² · 3/5 этаж, А.Болекпаев 17",28000000,51.12222907401,71.507363142427,,,,нет,Нет,,2019,"Астана, Сарайшык р-н",,,,,,"59 м², Площадь кухни — 10 м²",,,свежий ремонт,,кирпичный,3 из 5
https://krisha.kz/a/show/1003209487,"1-комнатная квартира · 39 м² · 5/12 этаж, Кобланды батыра 7 — Қобыланды батыра 7 А",19600000,51.154861719445,71.521094698798,балкон,,,нет,Нет,2.7 м,2016,"Астана, Алматы р-н",металлическая,3 гектара,через TV кабель,полностью,паркинг,"39 м², Площадь кухни — 10 м²",ламинат,совмещенный,,есть возможность подключения,кирпичный,5 из 12
https://krisha.kz/a/show/1012946671,"3-комнатная квартира · 72.5 м² · 8/12 этаж, Коргалжынское шоссе 25/2",36600000,51.146991941702,71.366909731125,лоджия,да,"домофон, видеонаблюдение",нет,Нет,2.7 м,2016,"Астана, Нура р-н",бронированная,Саржайлау,,полностью,,72.5 м²,,,свежий ремонт,,монолитный,8 из 12
https://krisha.kz/a/show/1012742959,"2-комнатная квартира · 48 м² · 4/14 этаж, Нургиса Тлендиева",27000000,51.191857849284,71.334268401108,,да,"охрана, домофон, видеонаблюдение",нет,Нет,2.7 м,2023,"Астана, Сарыарка р-н",бронированная,Кутты Мекен,,,,48 м²,паркет,совмещенный,,,монолитный,4 из 14
https://krisha.kz/a/show/1012946539,"3-комнатная квартира · 58.5 м² · 4/5 этаж, Абая 3",25500000,51.166035,71.403309,,,,нет,Нет,,1990,Астана,,,,,,58.5 м²,,,,,кирпичный,4 из 5
https://krisha.kz/a/show/1012710102,"1-комнатная квартира · 31.8 м² · 7/9 этаж, Ахмет Байтурсынулы 39/3",20500000,51.121003577197,71.502519709986,,,,нет,Нет,2.7 м,2021,"Астана, Алматы р-н",,Сатурн,,,паркинг,31.8 м²,,,,,кирпичный,7 из 9
https://krisha.kz/a/show/1009096817,"3-комнатная квартира · 65 м² · 2/10 этаж, Бокейхана 25А — Мангилик Ел",44800000,51.08654,71.428633,,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",нет,Нет,3 м,2020,"Астана, Есильский р-н",,Apple City,,,паркинг,"65 м², Площадь кухни — 14 м²",,совмещенный,,,монолитный,2 из 10
https://krisha.kz/a/show/1011643253,"2-комнатная квартира · 46 м² · 19/20 этаж, Сыганак 32",31500000,51.12731758531,71.394153901551,лоджия,,"домофон, видеонаблюдение",нет,Нет,2.7 м,2023,"Астана, Нура р-н",металлическая,Syganak,оптика,полностью,паркинг,46 м²,ламинат,совмещенный,свежий ремонт,есть возможность подключения,монолитный,19 из 20
